category id,category url,SKU,Sort
347,rakhi,RKEX410,1
347,rakhi,RKEX411,1
347,rakhi,RKEX412,1
347,rakhi,RKEX413,1
347,rakhi,RKEX414,1
347,rakhi,RKEX415,1
347,rakhi,RKEX416,1
347,rakhi,RKEX417,1
347,rakhi,RKEX418,1
347,rakhi,RKEX419,1
347,rakhi,RKEX420,1
347,rakhi,RKEX421,1
347,rakhi,RKEX422,1
347,rakhi,RKEX423,1
347,rakhi,RKEX424,1
347,rakhi,RKEX425,1
347,rakhi,RKEX426,1
347,rakhi,RKEX428,1
347,rakhi,RKEX43,1
347,rakhi,RKEX430,1
347,rakhi,RKEX431,1
347,rakhi,RKEX432,1
347,rakhi,RKEX433,1
347,rakhi,RKEX434,1
347,rakhi,RKEX435,1
347,rakhi,RKEX436,1
347,rakhi,RKEX437,1
347,rakhi,RKEX438,1
347,rakhi,RKEX439,1
347,rakhi,RKEX440,1
347,rakhi,RKEX441,1
347,rakhi,RKEX442,1
347,rakhi,RKEX443,1
347,rakhi,RKEX444,1
347,rakhi,RKEX445,1
347,rakhi,RKEX45,1
347,rakhi,RKEX451,1
347,rakhi,RKEX452,1
347,rakhi,RKEX453,1
347,rakhi,RKEX454,1
347,rakhi,RKEX456,1
347,rakhi,RKEX457,1
347,rakhi,RKEX459,1
347,rakhi,RKEX46,1
347,rakhi,RKEX460,1
347,rakhi,RKEX461,1
347,rakhi,RKEX462,1
347,rakhi,RKEX463,1
347,rakhi,RKEX464,1
347,rakhi,RKEX465,1
347,rakhi,RKEX466,1
347,rakhi,RKEX467,1
347,rakhi,RKEX468,1
347,rakhi,RKEX469,1
347,rakhi,RKEX470,1
347,rakhi,RKEX471,1
347,rakhi,RKEX472,1
347,rakhi,RKEX473,1
347,rakhi,RKEX474,1
347,rakhi,RKEX475,1
347,rakhi,RKEX476,1
347,rakhi,RKEX477,1
347,rakhi,RKEX478,1
347,rakhi,RKEX479,1
347,rakhi,RKEX48,1
347,rakhi,RKEX480,1
347,rakhi,RKEX481,1
347,rakhi,RKEX482,1
347,rakhi,RKEX483,1
347,rakhi,RKEX484,1
347,rakhi,RKEX485,1
347,rakhi,RKEX486,1
347,rakhi,RKEX487,1
347,rakhi,RKEX488,1
347,rakhi,RKEX489,1
347,rakhi,RKEX49,1
347,rakhi,RKEX490,1
347,rakhi,RKEX491,1
347,rakhi,RKEX492,1
347,rakhi,RKEX5,1
347,rakhi,RKEX50,1
347,rakhi,RKEX509,1
347,rakhi,RKEX51,1
347,rakhi,RKEX510,1
347,rakhi,RKEX511,1
347,rakhi,RKEX512,1
347,rakhi,RKEX513,1
347,rakhi,RKEX514,1
347,rakhi,RKEX515,1
347,rakhi,RKEX516,1
347,rakhi,RKEX517,1
347,rakhi,RKEX518,1
347,rakhi,RKEX519,1
347,rakhi,RKEX52,1
347,rakhi,RKEX520,1
347,rakhi,RKEX521,1
347,rakhi,RKEX522,1
347,rakhi,RKEX523,1
347,rakhi,RKEX524,1
347,rakhi,RKEX525,1
347,rakhi,RKEX526,1
347,rakhi,RKEX527,1
347,rakhi,RKEX528,1
347,rakhi,RKEX529,1
347,rakhi,RKEX53,1
347,rakhi,RKEX530,1
347,rakhi,RKEX531,1
347,rakhi,RKEX536,1
347,rakhi,RKEX537,1
347,rakhi,RKEX539,1
347,rakhi,RKEX542,1
347,rakhi,RKEX543,1
347,rakhi,RKEX545,1
347,rakhi,RKEX546,1
347,rakhi,RKEX547,1
347,rakhi,RKEX55,1
347,rakhi,RKEX550,1
347,rakhi,RKEX551,1
347,rakhi,RKEX552,1
347,rakhi,RKEX553,1
347,rakhi,RKEX554,1
347,rakhi,RKEX555,1
347,rakhi,RKEX556,1
347,rakhi,RKEX558,1
347,rakhi,RKEX559,1
347,rakhi,RKEX56,1
347,rakhi,RKEX560,1
347,rakhi,RKEX561,1
347,rakhi,RKEX562,1
347,rakhi,RKEX563,1
347,rakhi,RKEX564,1
347,rakhi,RKEX566,1
347,rakhi,RKEX567,1
347,rakhi,RKEX568,1
347,rakhi,RKEX569,1
347,rakhi,RKEX57,1
347,rakhi,RKEX570,1
347,rakhi,RKEX572,1
347,rakhi,RKEX573,1
347,rakhi,RKEX575,1
347,rakhi,RKEX576,1
347,rakhi,RKEX577,1
347,rakhi,RKEX579,1
347,rakhi,RKEX58,1
347,rakhi,RKEX580,1
347,rakhi,RKEX581,1
347,rakhi,RKEX582,1
347,rakhi,RKEX583,1
347,rakhi,RKEX584,1
347,rakhi,RKEX585,1
347,rakhi,RKEX586,1
347,rakhi,RKEX588,1
347,rakhi,RKEX590,1
347,rakhi,RKEX591,1
347,rakhi,RKEX592,1
347,rakhi,RKEX593,1
347,rakhi,RKEX594,1
347,rakhi,RKEX595,1
